Cell;longitude;latitude;ACT_CAC_61.2;ACT_CAC_66.0;ACT_CAC_78.7;ACT_CAC_83.7;ACT_CAC_92.2;ACT_CAC_103.1;ACT_CAC_104.3;ACT_CAC_106.9;ACT_CAC_110.8;ACT_CAC_124.1;ACT_CAC_128.4;ACT_CAC_139.5;ACT_CAC_152.9;ACT_CAC_153.9;ACT_CAC_167.8;ACT_CAC_175.3;ACT_CAC_176.4;ACT_CAC_181.6;ACT_CAC_184.7;ACT_CAC_195.4;ACT_CAC_218.4;ACT_CAC_255.1;ACT_CAC_259.4;ACT_CAC_286.5;ACT_CAC_304.4;ACT_CAC_320.8;ACT_CAC_335.0;ACT_CAC_336.4;ACT_CAC_357.1;ACT_CAC_358.5;ACT_CAC_361.5;ATC_CAC_60.7;ATC_CAC_65.6;ATC_CAC_68.0;ATC_CAC_72.1;ATC_CAC_75.3;ATC_CAC_76.5;ATC_CAC_80.6;ATC_CAC_86.9;ATC_CAC_88.4;ATC_CAC_89.7;ATC_CAC_91.2;ATC_CAC_99.2;ATC_CAC_100.0;ATC_CAC_101.9;ATC_CAC_102.9;ATC_CAC_104.5;ATC_CAC_105.5;ATC_CAC_112.1;ATC_CAC_113.0;ATC_CAC_114.8;ATC_CAC_116.8;ATC_CAC_123.3;ATC_CAC_136.0;ATC_CAC_144.5;ATC_CAC_151.7;ATC_CAC_154.4;ATC_CAC_156.2;ATC_CAC_166.8;ATC_CAC_171.2;ATC_CAC_177.8;ATC_CAC_187.1;ATC_CAC_188.1;ATC_CAC_189.1;ATC_CAC_192.5;ATC_CAC_205.2;ATC_CAC_212.8;ATC_CAC_221.4;ATC_CAC_223.4;ATC_CAC_225.9;ATC_CAC_231.0;ATC_CAC_240.1;ATC_CAC_240.6;ATC_CAC_241.4;ATC_CAC_248.4;ATC_CAC_268.2;ATC_CAC_275.9;ATC_CAC_282.3;ATC_CAC_302.0;ATC_CAC_309.5;ATC_CAC_333.5;ATC_CAC_335.8;ATC_CAC_344.8;ATC_CAC_356.3;ATC_CAC_362.7;ATG_CTG_58.2;ATG_CTG_63.6;ATG_CTG_64.7;ATG_CTG_71.3;ATG_CTG_73.8;ATG_CTG_78.3;ATG_CTG_79.8;ATG_CTG_81.3;ATG_CTG_86.8;ATG_CTG_91.8;ATG_CTG_92.8;ATG_CTG_95.3;ATG_CTG_96.2;ATG_CTG_98.8;ATG_CTG_100.1;ATG_CTG_105.7;ATG_CTG_113.4;ATG_CTG_114.4;ATG_CTG_124.0;ATG_CTG_128.7;ATG_CTG_133.1;ATG_CTG_134.7;ATG_CTG_140.8;ATG_CTG_143.0;ATG_CTG_145.2;ATG_CTG_147.3;ATG_CTG_148.3;ATG_CTG_150.6;ATG_CTG_153.7;ATG_CTG_154.8;ATG_CTG_161.0;ATG_CTG_167.6;ATG_CTG_168.6;ATG_CTG_174.3;ATG_CTG_175.5;ATG_CTG_183.1;ATG_CTG_185.5;ATG_CTG_188.7;ATG_CTG_192.1;ATG_CTG_194.7;ATG_CTG_199.5;ATG_CTG_200.8;ATG_CTG_215.1;ATG_CTG_233.7;ATG_CTG_236.7;ATG_CTG_237.8;ATG_CTG_244.7;ATG_CTG_250.4;ATG_CTG_254.6;ATG_CTG_256.3;ATG_CTG_258.2;ATG_CTG_281.0;ATG_CTG_282.0;ATG_CTG_305.5;ATG_CTG_310.7;ATG_CTG_319.1;ATG_CTG_344.0;ATG_CTG_358.2;ATG_CTG_369.4;ATG_CTG_458.8;ATG_CTG_465.6;ATG_CTG_489.1;ATG_CTG_497.3
K11-1;7.9165;46.4555;0;1;0;0;1;0;1;1;0;1;0;1;0;0;0;1;0;1;0;1;0;1;1;0;1;1;0;1;1;1;0;1;1;1;0;1;0;1;1;0;1;1;0;0;0;1;0;0;1;0;0;0;1;1;0;0;1;1;0;1;0;0;0;0;0;1;1;0;1;0;0;1;0;0;1;0;0;1;1;0;1;0;0;1;0;1;0;1;0;1;1;0;1;1;0;1;0;1;1;0;1;0;1;1;1;1;1;0;1;1;0;1;1;0;1;1;0;1;0;1;1;0;0;1;1;0;1;1;0;1;1;0;0;1;0;1;1;0;1;1;0;1;1;1;1;1;0;1
K11-3;7.9165;46.4555;0;1;0;0;1;0;1;1;0;1;0;1;0;0;0;1;0;1;0;1;0;1;0;0;1;1;0;1;1;1;0;0;1;1;0;1;0;1;1;0;1;1;0;0;0;1;0;0;1;0;0;0;1;1;0;0;1;1;0;1;0;0;0;0;0;1;1;0;1;0;0;1;0;0;1;0;0;1;1;0;1;0;0;1;0;0;0;1;0;1;1;0;1;1;0;1;0;1;1;0;1;0;1;1;1;1;1;0;1;1;0;1;1;0;1;1;0;1;0;1;1;0;0;1;1;0;1;1;0;1;1;0;0;1;0;1;1;0;1;1;0;1;1;1;1;1;0;1
K11-4;7.9165;46.4555;0;1;0;0;1;0;1;1;0;1;0;1;0;0;0;1;0;1;0;1;0;1;0;0;1;1;0;1;1;1;0;0;1;1;0;1;1;1;1;0;1;1;0;0;0;1;0;0;1;0;0;0;1;1;0;0;1;1;0;1;0;0;0;0;0;1;1;0;1;0;0;1;0;0;1;0;0;1;1;0;1;0;0;1;0;0;0;1;0;1;1;0;1;1;0;1;0;1;1;0;1;0;1;1;1;1;1;0;1;1;0;1;1;0;1;0;0;1;0;1;1;0;0;1;1;0;1;1;0;1;1;0;0;1;0;1;1;0;1;1;0;1;1;1;1;1;0;1
K13-1;8.372;46.4739;0;1;0;0;1;0;1;1;1;1;0;0;0;0;1;1;0;1;0;1;0;1;0;0;0;1;0;1;1;1;0;1;1;1;1;1;1;1;1;0;1;1;0;0;1;0;0;0;0;1;0;0;1;1;1;0;0;0;0;1;0;1;0;0;0;1;1;0;1;0;0;0;0;1;1;0;0;1;1;0;1;1;0;1;0;0;0;1;0;1;1;1;0;1;0;1;0;1;1;1;1;0;1;1;1;1;1;0;1;0;0;1;1;0;1;1;0;1;0;1;1;0;0;1;1;0;1;1;0;1;1;0;0;1;0;1;1;0;0;1;0;1;0;1;1;1;0;1
K13-2;8.372;46.4739;0;1;0;0;1;0;1;1;1;1;0;0;0;0;1;1;0;1;0;1;0;1;0;0;0;1;0;1;1;1;0;1;1;1;0;1;1;1;1;0;1;1;0;0;1;0;0;0;0;1;0;0;1;1;1;0;0;0;0;1;0;1;0;0;0;1;1;0;1;0;0;0;0;1;1;0;0;1;1;0;1;0;0;1;1;0;0;1;0;1;1;1;0;1;0;1;0;1;1;1;1;0;1;1;1;1;1;0;1;0;0;1;1;0;1;1;0;1;0;1;1;0;0;1;1;0;1;1;0;1;1;0;0;1;0;1;1;1;0;1;0;1;0;1;1;1;0;1
K13-4;8.372;46.4739;0;0;0;0;1;0;1;1;0;1;0;1;0;0;1;1;0;1;0;1;0;1;1;0;0;1;0;1;1;0;1;1;1;1;1;1;1;1;1;0;1;1;0;0;1;0;0;0;0;1;0;0;1;1;1;0;1;0;0;1;0;0;0;0;0;1;1;1;1;0;0;1;0;1;1;0;0;1;0;0;1;0;0;1;1;0;0;1;0;1;1;1;0;1;0;1;0;1;1;1;1;0;1;1;1;1;1;0;1;0;0;1;1;0;1;1;0;1;0;1;1;0;0;1;1;0;1;1;0;1;1;0;0;1;0;1;1;0;0;1;0;1;0;1;1;1;0;1
K15-1;9.2895;46.5747;0;1;0;0;1;1;1;1;1;0;0;0;0;0;1;0;1;1;0;1;0;1;0;0;0;1;0;1;1;0;1;1;1;1;1;1;1;1;1;0;1;1;0;0;1;0;0;0;1;0;0;0;1;1;0;0;1;0;0;1;0;1;0;0;0;1;1;0;1;0;0;1;0;1;0;1;0;1;1;0;1;0;1;1;1;0;1;1;0;1;1;1;0;1;0;1;0;1;1;1;1;0;1;1;1;1;1;0;1;0;0;1;1;0;1;1;0;1;1;1;1;0;0;1;1;0;1;1;0;1;1;0;0;1;0;1;1;0;1;1;0;1;0;0;1;0;0;1
K15-3;9.2895;46.5747;0;1;0;0;1;0;0;1;1;0;0;0;0;0;1;1;0;1;0;1;0;1;0;0;0;1;0;1;1;0;1;0;1;1;1;1;1;1;1;0;1;1;0;0;1;0;0;1;1;0;1;0;1;1;1;0;1;1;0;1;0;1;0;0;0;1;1;0;1;0;0;0;0;1;1;0;0;1;1;0;1;0;1;1;1;0;1;1;0;1;1;0;0;1;0;1;0;1;1;0;1;0;1;1;1;1;1;0;1;0;0;1;1;0;1;1;1;1;0;1;1;0;0;1;1;0;1;1;0;1;1;0;0;1;0;1;1;0;0;1;0;1;0;1;1;0;0;1
K15-4;9.2895;46.5747;0;1;0;0;1;0;0;1;1;0;0;0;0;0;1;1;0;1;0;1;0;1;0;0;0;1;0;1;1;0;1;0;1;1;1;1;1;1;1;0;1;1;0;0;1;0;0;1;1;0;1;0;1;1;1;0;0;1;0;1;0;1;0;0;0;1;1;0;1;0;0;0;0;1;0;0;0;1;1;0;1;0;1;1;1;0;1;1;0;1;1;0;0;1;0;1;0;1;1;0;1;0;1;1;1;1;1;0;1;0;0;1;1;0;1;1;0;1;0;1;1;0;0;1;1;0;1;1;0;1;1;0;0;1;0;1;1;0;1;1;0;1;0;0;1;1;0;1
K17-1;9.8402;46.5823;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;1;0;1;0;0;0;1;1;0;1;0;1;1;1;1;1;1;1;1;1;0;1;1;0;0;0;1;0;1;0;0;1;0;1;1;0;0;0;1;0;1;0;0;0;1;0;1;1;0;1;1;0;0;0;1;1;0;0;1;1;0;1;0;1;1;0;0;0;1;0;1;1;1;0;1;0;1;0;1;1;1;1;0;1;1;1;1;1;0;1;0;0;1;1;0;1;1;0;1;0;1;1;0;0;1;1;0;1;1;0;1;1;0;0;1;0;1;1;0;0;1;0;1;0;1;1;0;0;1
K17-2;9.8402;46.5823;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;1;1;0;1;0;1;0;0;0;1;1;0;1;0;1;1;1;1;1;1;1;1;1;0;1;1;0;0;0;1;0;1;0;0;0;0;1;1;1;0;0;0;0;1;0;1;0;0;0;1;1;0;1;1;0;0;0;1;1;0;0;1;1;0;1;0;1;1;0;0;0;1;0;1;1;0;1;1;0;1;0;1;1;0;0;0;1;1;1;1;1;0;1;0;0;1;1;0;1;1;1;1;0;1;1;0;0;1;1;0;1;1;0;1;1;0;0;1;0;1;1;0;0;1;0;1;0;0;1;0;0;1
K17-4;9.8402;46.5823;0;0;0;0;1;1;0;1;0;1;0;0;0;0;1;1;0;1;0;1;0;1;1;0;0;1;0;1;1;0;1;1;1;1;0;0;1;1;1;0;1;1;0;0;0;1;0;1;0;1;1;0;1;1;0;0;1;1;0;1;0;0;0;0;0;1;1;0;1;0;0;0;0;1;0;1;0;1;1;0;1;0;1;1;1;1;0;1;0;0;1;1;0;1;0;1;0;1;1;1;1;0;1;1;1;1;1;0;1;0;0;1;1;0;1;1;0;1;0;1;1;0;0;1;1;0;1;1;0;1;1;0;0;1;0;1;1;0;0;1;0;1;0;1;1;0;0;1
K19-1;10.4253;46.5411;0;1;0;0;1;0;1;1;0;1;1;0;0;0;1;1;0;1;0;1;0;1;0;0;0;1;0;1;1;0;1;1;1;1;1;1;1;1;1;0;1;1;0;0;0;0;0;1;0;1;0;0;1;1;0;0;0;0;0;1;0;1;0;0;1;1;1;0;1;0;0;0;0;1;1;0;0;1;1;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
K19-3;10.4253;46.5411;0;1;0;0;1;0;1;1;0;1;1;0;0;0;1;1;0;1;0;1;0;1;0;0;0;1;0;1;1;0;1;0;1;1;1;1;1;1;1;0;1;1;0;0;0;1;0;1;0;1;1;0;1;1;0;0;1;1;0;1;0;1;0;0;1;1;1;0;1;1;0;0;0;1;1;0;0;1;1;0;1;0;1;1;0;0;0;1;0;1;1;0;1;1;0;1;0;1;1;0;1;0;1;1;1;1;1;0;1;0;0;1;1;0;1;1;0;1;0;1;1;0;0;1;1;1;0;1;0;1;1;0;0;1;0;1;1;1;0;1;0;1;0;1;1;0;0;1
K19-4;10.4253;46.5411;0;1;0;0;1;0;1;1;0;1;1;0;0;0;1;1;0;1;0;1;0;1;0;0;0;1;0;1;1;0;1;0;1;1;1;1;1;1;1;0;1;1;0;0;0;1;0;1;1;0;1;0;1;1;0;0;0;1;0;1;0;1;0;0;1;1;1;0;1;0;0;0;0;1;0;0;0;1;1;0;1;0;1;1;0;0;0;1;0;1;1;1;0;1;0;1;0;1;1;1;1;0;1;1;1;1;1;0;1;0;1;0;1;0;1;1;0;1;0;1;1;0;0;1;1;1;0;1;0;1;1;0;0;1;0;1;1;1;0;1;0;1;1;1;1;0;0;1
K21-1;11.0819;46.5313;0;0;0;0;1;0;1;1;0;1;0;1;0;0;1;1;0;1;0;1;0;1;1;0;0;1;0;1;1;0;1;1;1;1;1;1;1;1;1;0;1;1;0;0;0;1;0;1;1;0;0;0;1;1;0;0;1;0;0;1;0;0;0;0;1;1;1;0;1;0;0;0;1;0;0;0;1;1;1;0;1;0;0;1;0;0;0;1;0;1;1;1;0;1;0;1;1;0;1;0;1;0;1;1;1;1;1;0;1;0;1;0;1;0;1;1;0;1;0;1;1;0;0;1;1;1;0;1;0;1;1;0;0;1;0;1;1;1;1;1;0;1;1;0;1;0;0;1
K21-2;11.0819;46.5313;0;1;0;0;1;0;1;1;0;1;0;1;1;0;1;1;0;1;0;1;0;1;1;0;0;1;0;1;1;0;1;1;1;1;1;1;1;1;1;0;1;1;0;0;0;1;0;1;1;0;0;0;1;1;0;0;1;0;0;1;0;0;0;0;1;1;1;0;1;0;0;0;1;0;0;0;1;1;1;0;1;0;0;1;0;0;0;1;0;1;1;1;0;1;0;1;1;0;1;0;1;0;1;1;1;1;1;0;1;0;1;0;1;0;1;1;0;1;0;1;1;0;0;1;1;1;0;1;0;1;1;0;0;1;0;1;1;1;1;1;0;1;1;0;1;0;0;1
K21-4;11.0819;46.5313;0;0;0;0;1;0;1;1;0;1;0;0;0;0;1;1;0;1;0;1;0;1;1;0;0;1;0;1;1;0;1;1;1;0;1;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;1;1;0;0;0;0;1;0;0;0;1;0;1;1;0;0;1;0;1;1;0;1;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1
K23-1;11.7;46.5052;0;0;0;0;1;0;1;1;1;1;0;1;0;0;1;1;0;1;0;1;0;1;1;0;0;1;0;1;1;0;1;1;1;1;1;1;1;1;1;0;1;1;0;0;0;0;0;1;1;0;1;0;1;1;0;0;1;1;0;1;0;0;0;0;0;1;1;0;1;0;0;0;0;1;0;1;1;0;1;0;1;0;1;1;0;0;0;1;0;1;1;0;0;1;0;0;1;1;1;1;0;0;1;1;1;1;1;0;1;0;1;0;1;0;1;1;0;1;0;1;1;0;0;1;1;0;1;1;1;1;0;0;0;1;0;1;1;1;0;1;0;1;1;1;1;0;1;1
K23-3;11.7;46.5052;1;1;0;1;1;0;1;1;1;1;0;0;0;0;1;1;0;1;0;1;0;1;0;0;0;0;0;1;1;0;1;1;1;1;1;1;1;1;1;0;1;1;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;1;0;0;0;1;0;1;1;0;1;1;0;1;0;0;0;0;1;1;1;0;1;0;1;1;0;0;0;1;0;1;1;0;1;1;0;0;1;1;1;1;0;0;1;1;1;1;1;0;1;0;1;0;1;0;1;1;0;1;0;1;1;0;0;1;1;0;1;1;0;1;1;0;0;1;0;1;1;1;0;1;0;1;1;1;1;0;1;1
K23-4;11.7;46.5052;0;1;0;0;1;0;1;1;1;1;0;0;0;0;1;1;0;1;0;1;0;1;0;0;0;0;0;1;1;0;1;1;1;1;1;1;1;1;1;0;1;1;0;0;0;0;0;1;1;0;1;0;1;1;0;0;1;1;0;1;0;0;0;0;0;1;1;0;1;0;0;1;0;0;0;1;1;1;1;0;1;0;1;1;0;0;0;1;0;1;1;0;0;1;0;1;1;1;1;1;0;0;1;1;1;1;1;0;1;0;1;0;1;0;1;1;0;1;0;1;1;0;0;1;1;0;1;1;0;1;1;0;0;1;0;1;1;1;0;1;0;1;1;1;1;0;1;1
L08-1;6.7808;46.3291;0;0;0;0;1;1;0;1;0;1;0;1;0;0;0;1;0;1;0;1;0;1;1;0;0;0;0;1;1;0;1;1;0;0;0;1;1;1;1;0;1;1;0;0;0;1;0;0;1;0;0;0;1;1;1;0;0;0;1;1;0;0;0;1;0;1;1;0;1;0;0;1;0;0;1;0;0;1;1;0;1;0;1;1;0;0;0;1;0;1;1;0;1;1;0;1;0;1;1;0;0;0;1;1;1;1;1;0;1;0;0;1;1;0;1;0;0;1;0;1;1;0;0;1;1;0;1;1;0;1;1;0;0;1;0;1;1;1;1;1;0;1;0;1;1;1;0;1
L08-2;6.7808;46.3291;0;0;0;0;1;0;1;1;0;1;0;1;0;0;1;1;0;1;0;1;0;1;1;0;0;1;1;0;1;0;1;0;1;1;0;1;1;1;1;0;1;1;0;0;0;1;0;1;1;0;0;0;1;1;0;0;0;1;1;1;0;0;0;1;0;1;1;0;1;0;0;1;0;0;1;0;0;1;1;0;1;0;1;1;0;0;0;1;0;1;1;0;1;1;0;1;0;1;1;0;0;0;1;1;1;1;1;0;1;1;0;1;1;0;1;0;1;1;0;1;1;0;0;1;1;0;1;1;0;1;1;0;0;1;0;0;1;1;1;1;0;1;0;1;1;1;0;1
L08-4;6.7808;46.3291;1;1;0;1;0;0;1;1;1;1;0;0;0;0;1;1;0;1;0;1;0;1;0;0;0;1;0;1;1;0;1;0;1;1;0;1;1;1;1;0;1;1;0;0;0;1;0;1;0;1;0;0;1;1;0;0;0;1;1;1;0;0;0;1;0;1;1;0;1;0;0;1;0;0;0;0;0;1;1;0;1;0;1;1;0;0;0;1;0;1;1;0;1;1;0;1;0;1;1;1;1;0;1;1;1;1;1;0;1;0;0;1;1;0;1;0;0;1;0;1;1;0;0;1;1;0;1;1;0;1;1;0;0;1;0;1;1;1;1;1;0;1;0;1;1;1;0;1
L10-1;7.3854;46.3114;0;1;1;0;1;1;0;1;1;1;0;0;0;0;0;1;0;1;0;1;0;1;1;0;0;1;0;1;1;0;1;0;1;1;0;1;1;1;1;0;1;1;0;0;0;1;0;0;1;0;0;0;1;1;0;1;1;0;0;1;0;0;0;0;0;1;1;0;1;0;0;0;0;1;1;1;0;1;1;0;1;0;0;1;0;0;0;1;0;1;1;1;0;1;0;1;0;1;1;1;1;0;1;1;1;1;1;0;1;0;0;1;1;0;1;1;0;1;0;1;1;0;0;1;1;0;1;1;0;1;1;0;0;1;0;1;1;1;1;1;0;1;0;1;1;1;0;1
L10-3;7.3854;46.3114;0;1;1;0;1;1;0;1;0;1;0;0;0;0;0;1;0;1;0;1;0;1;1;0;0;1;0;1;1;1;1;0;1;1;0;1;1;1;1;0;1;1;0;0;0;1;0;0;1;0;0;0;1;1;0;1;1;0;0;1;0;0;0;0;0;1;1;0;1;0;0;1;0;0;1;1;0;1;1;0;1;0;0;1;0;0;0;0;0;1;1;1;0;1;0;1;0;1;1;1;1;0;1;1;1;1;1;0;1;0;0;1;1;0;1;1;0;1;0;1;1;0;0;1;1;0;1;1;0;1;1;0;0;1;0;1;0;1;1;1;0;1;0;1;1;1;0;1
L10-4;7.3854;46.3114;0;1;1;0;1;1;0;1;0;1;0;0;0;0;0;1;0;1;0;1;0;1;1;0;0;1;0;1;1;1;1;0;1;1;0;1;1;1;1;0;1;1;0;0;0;1;0;1;0;1;0;0;1;1;0;1;1;1;0;1;0;0;0;0;0;1;1;0;1;0;0;0;0;1;1;1;0;1;1;0;1;0;0;1;0;0;0;0;0;1;1;1;0;1;0;1;0;1;1;1;0;0;1;1;1;1;1;0;1;0;0;1;1;0;1;1;0;1;0;1;1;0;0;1;1;0;1;1;0;1;1;0;0;1;0;1;1;1;1;1;0;1;0;1;1;1;0;1
L16-1;9.6156;46.3882;0;1;1;0;1;1;0;1;0;1;0;1;0;0;1;1;0;1;0;1;0;0;1;0;0;1;0;1;1;0;1;0;1;1;1;1;1;1;1;0;1;1;0;0;0;0;0;0;1;0;0;0;1;1;1;0;1;0;0;1;0;0;0;0;0;1;1;0;1;0;0;0;0;1;1;0;0;0;1;0;1;0;1;1;1;0;1;1;0;1;1;0;0;1;0;1;1;1;1;1;0;0;1;1;1;1;1;0;1;0;0;1;1;0;1;1;1;1;0;1;1;0;0;1;1;0;1;1;0;1;1;0;0;1;0;1;0;0;0;1;0;1;0;1;1;0;1;1
L16-3;9.6156;46.3882;0;1;1;0;1;1;0;1;1;1;0;1;0;0;1;1;0;1;0;1;0;1;1;0;0;1;0;1;1;0;1;0;1;1;1;1;1;1;1;0;1;1;0;0;0;0;0;0;0;1;0;0;1;1;1;0;1;0;0;1;0;0;0;0;0;1;1;0;1;0;0;0;0;1;1;1;0;0;1;0;1;0;1;1;1;0;1;1;0;1;1;1;0;1;0;1;1;1;1;1;1;0;1;1;1;1;1;0;1;0;0;1;1;0;1;1;0;1;0;1;1;0;0;1;1;0;1;1;0;1;1;0;0;1;0;1;1;0;0;1;0;1;0;1;1;0;0;1
L16-4;9.6156;46.3882;0;0;0;0;0;0;1;1;0;1;0;0;0;0;1;1;0;1;0;1;0;1;0;0;0;1;0;1;1;0;1;1;1;1;1;1;1;1;1;0;1;1;0;0;0;0;0;0;1;0;0;0;1;1;1;0;0;0;0;1;0;1;0;0;0;1;1;0;1;0;0;0;0;1;1;1;0;1;1;0;1;0;1;1;1;0;1;1;0;1;1;1;0;1;0;1;1;1;1;1;0;0;1;1;1;1;1;0;1;0;0;1;1;0;1;1;0;1;0;1;1;0;0;1;1;0;1;1;0;1;1;0;0;1;0;1;1;0;0;1;0;1;0;1;1;0;0;1
L20-1;10.8788;46.2433;0;0;0;0;1;0;1;1;1;1;0;0;0;0;1;1;0;1;0;1;0;1;0;0;0;1;0;1;1;0;1;1;1;1;1;1;1;1;1;0;0;1;0;0;0;0;0;1;1;0;0;1;1;1;1;0;1;0;0;1;0;0;1;0;1;1;1;0;1;0;0;0;0;1;0;0;0;1;1;0;0;0;1;1;0;0;0;1;0;1;1;1;0;1;0;1;1;1;1;1;1;0;1;1;1;1;1;0;1;0;0;1;1;1;1;0;1;1;0;1;1;1;0;0;1;1;0;1;0;1;1;0;0;1;0;1;1;1;0;1;0;1;0;0;1;0;0;1
L20-3;10.8788;46.2433;0;1;0;0;1;0;1;1;1;1;0;0;0;0;1;1;0;1;0;1;0;1;0;0;0;1;0;1;1;0;1;1;1;1;1;1;1;1;1;0;0;1;0;0;0;0;0;1;1;0;0;1;1;1;0;0;1;0;0;1;0;0;0;0;1;1;1;0;1;0;0;0;0;1;0;0;0;1;1;0;1;0;1;1;0;0;0;1;0;1;1;1;0;1;0;1;1;1;1;1;1;0;1;1;1;1;1;0;1;0;0;1;1;1;1;0;1;1;0;1;1;0;0;0;1;1;0;1;0;1;1;0;0;1;0;1;1;1;0;1;0;1;0;0;1;0;0;1
L20-4;10.8788;46.2433;0;1;0;0;1;0;1;1;1;1;0;0;0;0;1;1;0;1;0;1;0;1;0;0;0;1;0;1;1;0;1;1;1;1;1;1;1;1;1;0;0;1;0;0;0;0;0;1;1;0;0;1;1;1;0;0;1;0;0;1;0;0;0;0;1;1;1;0;1;0;0;0;0;1;0;0;0;1;1;0;1;0;1;1;0;0;0;1;0;1;1;1;0;1;0;1;1;1;1;1;1;0;1;1;1;1;1;0;1;0;0;1;1;1;1;0;1;1;0;1;1;0;0;0;1;1;0;1;0;1;1;0;0;1;0;1;1;1;0;1;0;1;0;0;1;0;0;1
L22-1;11.5674;46.3163;1;1;0;0;1;0;1;1;1;1;0;0;0;0;1;1;0;1;0;1;0;1;0;0;0;0;0;1;1;1;0;1;1;1;1;1;1;1;1;0;1;1;0;0;0;0;0;1;1;0;0;0;1;1;0;0;1;1;0;1;0;0;0;0;0;1;1;0;1;0;0;0;0;1;1;1;0;1;1;0;1;0;1;1;0;0;0;1;0;1;1;1;0;1;0;1;1;1;1;1;1;0;1;1;1;1;1;0;1;0;0;1;1;0;1;1;1;1;0;1;1;0;0;1;1;0;1;1;1;1;0;0;0;1;0;1;1;0;0;1;0;1;0;1;1;0;1;1
L22-3;11.5674;46.3163;1;1;0;0;1;0;1;1;1;1;0;0;1;0;1;1;0;1;0;1;0;1;0;0;0;0;0;1;1;1;0;1;0;0;1;1;1;1;1;0;1;1;0;0;0;0;0;1;1;0;0;0;1;1;0;0;1;1;0;1;0;0;0;0;0;1;1;0;1;1;0;0;0;1;1;1;0;1;1;0;1;0;1;1;0;0;0;1;0;1;1;1;0;1;0;1;1;1;1;1;1;0;1;1;1;1;1;0;1;0;0;1;1;0;1;1;1;1;0;1;1;0;0;1;1;0;1;1;0;1;0;0;0;1;0;1;1;0;0;1;0;1;0;1;1;0;1;1
L22-4;11.5674;46.3163;1;1;0;0;1;0;1;1;1;1;0;0;0;0;1;1;0;1;0;1;0;1;0;0;0;0;0;1;1;1;0;1;1;1;1;1;1;1;1;0;1;1;0;0;0;0;0;1;1;0;0;0;1;1;0;0;1;1;0;1;0;0;0;0;0;1;1;0;1;0;0;0;0;1;1;1;0;1;1;0;1;0;1;1;0;0;0;1;0;1;1;1;0;1;0;1;1;1;1;1;1;0;1;1;1;1;1;0;1;0;0;1;1;0;1;1;1;1;0;1;1;0;0;1;1;0;1;1;1;1;0;0;0;1;0;1;1;1;0;1;0;1;0;1;1;0;1;1
L28-1;13.643;46.397;0;1;1;0;1;0;1;1;1;1;0;0;1;0;1;1;0;1;0;1;0;1;0;0;1;1;0;1;1;1;0;0;1;1;0;1;1;1;1;0;1;1;0;0;0;0;0;1;1;0;0;0;1;1;0;0;0;1;0;1;0;0;1;0;0;1;1;0;1;0;0;0;0;1;1;0;0;1;1;0;1;0;1;1;0;0;0;1;0;1;1;0;1;1;0;0;0;1;1;0;1;1;1;1;1;1;1;0;1;0;0;1;1;0;1;1;0;1;0;1;1;0;0;1;1;0;1;1;0;0;1;0;0;1;0;1;1;1;1;1;0;1;1;1;1;0;0;1
L28-2;13.643;46.397;0;1;0;0;1;0;1;1;1;1;0;0;0;0;1;1;0;1;0;1;0;1;0;0;0;1;0;1;1;0;1;0;1;1;0;1;1;1;1;0;1;1;1;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;1;0;0;1;0;0;1;1;0;1;0;0;1;0;0;1;0;0;1;1;0;1;0;1;1;0;0;0;1;0;0;1;0;1;1;0;1;0;1;1;0;1;1;1;1;1;1;1;0;1;0;0;1;1;0;1;1;0;1;1;0;1;0;0;1;1;0;1;1;0;0;1;0;0;1;1;1;1;0;1;1;0;1;1;0;1;0;0;1
L28-4;13.643;46.397;0;1;0;0;1;0;1;1;1;1;0;0;0;0;1;1;0;1;0;1;0;1;0;0;0;1;0;1;1;0;1;0;1;1;0;1;1;1;1;0;1;1;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;1;0;0;1;0;0;1;1;0;1;0;0;1;0;0;1;0;0;1;1;0;1;0;1;1;0;0;0;1;0;0;1;0;1;1;0;1;0;1;1;0;1;1;1;1;1;1;1;0;1;0;0;1;1;0;1;1;0;1;1;0;1;0;0;1;1;0;1;1;0;0;1;0;0;1;1;1;1;0;1;1;0;1;1;1;1;0;0;1
